filename,Black Tea,Black tea,Green tea,Matcha tea,Oolong tea,Pu'er tea,apple,apple_cider,apricot,banana,beef,beer,blueberry,butter,cabernet sauvignon,carrot,celery,cherry tomato,chicken thigh,coffee,corn,corn husk,cowpea,cream_cow,cucumber,dragonfruit,durum wheat,egg_chicken,eye,fins,grape,honey,marchigiana beef,meat,milk_cow,milk_goat,orange,organ,peanut,pork,pork shoulder,quinoa,red raspberry,self caught fish,shoulder chops,shoulder roast,skin,soda,soybean,spleen,steak,strawberry,tomato,wheat,white onion,yogurt_cow
Blank_Inj_P01_06.mzXML,0,0,0,0,33,0,76,406,0,0,104,38,0,0,0,33,0,142,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,183
Blank_Inj_P01_07.mzXML,0,0,0,0,25,0,64,290,0,0,97,34,0,0,0,33,0,143,0,152,0,0,0,0,0,0,0,28,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,26,0,0,137
Blank_Inj_P01_08.mzXML,0,0,0,0,0,0,57,226,0,0,88,32,0,0,0,24,0,129,0,141,15,0,19,0,15,0,0,19,20,0,0,0,0,0,68,17,0,0,0,0,0,0,0,19,0,22,15,35,0,0,0,0,20,0,0,52
Blank_Inj_P01_09.mzXML,0,0,0,0,0,0,67,260,0,0,94,35,0,0,0,31,0,134,0,145,0,0,0,0,0,0,0,25,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,27,0,0,136
Blank_Inj_P01_10.mzXML,0,0,0,0,0,0,68,277,0,0,91,35,0,0,0,30,0,134,0,140,0,0,0,0,0,0,0,25,23,0,0,0,0,0,79,0,0,0,0,0,0,0,0,23,0,24,0,45,0,0,0,0,24,0,0,115
Blank_Inj_P01_11.mzXML,0,0,0,0,0,0,72,305,0,0,99,37,0,0,0,29,0,155,0,147,0,0,0,0,0,0,0,26,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,109
Blank_Inj_P01_12.mzXML,0,0,0,0,0,0,65,252,0,0,92,35,0,0,0,30,0,132,0,144,0,0,0,0,0,0,0,25,23,0,0,0,0,0,78,0,0,0,0,0,0,0,0,23,0,24,0,45,0,0,0,0,23,0,0,114
Blank_Inj_P01_13.mzXML,0,0,0,0,0,0,67,307,0,0,99,37,0,0,0,30,0,129,0,148,0,0,0,0,0,0,0,27,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,29,0,0,138
Blank_Inj_P01_14.mzXML,0,0,0,0,0,0,70,284,0,0,95,38,0,0,0,34,0,135,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,27,0,50,0,0,0,0,27,0,0,135
Blank_Inj_P01_15.mzXML,0,0,0,0,0,0,71,282,0,0,96,37,0,0,0,30,0,138,0,147,0,0,0,0,0,0,0,27,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,24,0,48,0,0,0,0,26,0,0,117
Blank_Inj_P01_16.mzXML,0,0,0,0,0,0,69,281,0,0,94,35,0,0,0,31,0,132,0,142,0,0,0,0,0,0,0,25,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,26,0,0,135
Blank_Inj_P01_17.mzXML,0,0,0,0,0,0,65,276,0,0,97,38,0,0,0,31,0,125,0,147,0,0,0,0,0,0,0,27,25,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,24,23,45,0,0,0,0,24,0,0,124
Blank_Inj_P01_18.mzXML,0,0,0,0,0,0,64,269,0,0,90,35,0,18,0,29,0,123,0,137,17,0,20,0,18,0,0,23,23,0,0,0,0,0,75,18,0,0,0,0,0,0,0,24,0,24,19,38,0,0,0,0,0,0,0,57
Blank_Inj_P01_19.mzXML,0,0,0,0,0,0,65,279,0,0,94,36,0,0,0,30,0,133,0,145,0,0,0,0,0,0,0,25,23,0,0,0,0,0,78,0,0,0,0,0,0,0,0,24,0,24,0,45,0,0,0,0,24,0,0,118
QC_Mix_P01_01_Start.mzXML,0,60,0,0,63,0,115,715,0,0,122,0,0,0,0,0,0,211,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,478
QC_Mix_P01_02_Middle.mzXML,0,0,0,0,37,0,101,617,0,0,113,42,0,0,0,43,0,183,0,166,46,0,47,0,0,0,0,38,39,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,276
QC_Mix_P01_03_End.mzXML,0,0,0,0,0,0,101,745,0,0,112,44,0,0,0,38,0,204,0,224,49,0,49,0,33,0,0,36,34,0,0,0,0,0,93,0,0,0,0,0,0,0,0,38,0,0,0,52,0,0,0,0,34,0,0,314
ADNI_Go2_P02_A01.mzXML,0,37,0,0,40,0,74,259,0,0,102,38,0,0,0,0,0,132,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,267
ADNI_Go2_P02_A02.mzXML,0,0,0,0,0,0,91,671,0,0,232,49,0,0,0,38,0,163,0,174,36,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,36,0,0,0,61,0,0,0,0,0,0,0,571
ADNI_Go2_P02_A03.mzXML,0,59,0,0,51,0,100,638,0,0,227,60,0,0,0,0,0,172,0,178,52,0,67,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,674
ADNI_Go2_P02_A04.mzXML,0,0,0,0,0,0,81,515,0,0,178,43,0,0,0,0,0,135,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,361
ADNI_Go2_P02_A05.mzXML,0,0,0,0,0,0,93,694,0,0,196,48,0,0,0,43,0,154,0,179,45,0,54,0,0,0,0,41,38,0,0,0,0,0,152,0,0,0,0,0,0,0,0,36,0,35,37,57,0,0,0,0,0,0,0,424
ADNI_Go2_P02_A06.mzXML,0,0,0,0,0,0,106,628,0,0,200,56,0,0,0,50,0,146,0,186,42,0,55,0,0,0,0,46,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,41,0,66,0,0,0,0,0,0,0,542
ADNI_Go2_P02_A07.mzXML,0,0,0,0,0,0,82,577,0,0,160,49,0,0,0,36,0,139,0,167,0,0,40,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,361
ADNI_Go2_P02_A08.mzXML,0,0,0,0,0,0,94,639,0,0,210,51,0,0,0,0,0,155,0,174,0,0,45,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,569
ADNI_Go2_P02_A09.mzXML,0,0,0,0,0,0,99,761,0,0,209,49,0,0,0,0,0,160,0,179,40,0,42,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,548
ADNI_Go2_P02_A10.mzXML,0,37,0,0,0,0,94,630,0,0,219,62,0,0,0,51,0,215,0,180,44,0,40,0,34,0,0,45,33,0,0,0,0,0,170,33,0,0,0,0,0,0,0,0,0,35,37,64,0,0,0,0,40,0,0,535
ADNI_Go2_P02_A11.mzXML,0,0,0,0,0,0,90,609,0,0,193,57,0,0,0,43,0,143,0,176,35,0,46,0,0,0,0,38,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,476
ADNI_Go2_P02_A12.mzXML,0,0,0,0,0,0,96,628,0,0,191,48,0,0,0,46,0,154,0,178,39,0,39,0,0,0,0,41,37,0,0,0,0,0,152,0,0,0,0,0,0,0,0,40,0,36,37,54,0,0,0,0,35,0,0,489
ADNI_Go2_P02_B01.mzXML,0,0,0,0,0,0,90,619,0,0,118,49,0,0,0,36,0,149,0,165,0,0,0,0,0,0,0,35,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,266
ADNI_Go2_P02_B02.mzXML,0,0,0,0,0,0,99,696,0,0,222,56,0,0,0,49,0,148,0,188,0,0,0,0,0,0,0,42,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,488
ADNI_Go2_P02_B03.mzXML,0,0,0,0,36,0,85,576,0,0,186,52,0,0,0,38,0,163,0,174,0,0,40,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,487
ADNI_Go2_P02_B04.mzXML,0,0,0,0,0,0,101,686,0,0,170,51,0,0,0,42,0,162,0,175,44,0,58,0,0,0,0,42,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,407
ADNI_Go2_P02_B05.mzXML,0,0,0,0,0,0,99,700,0,0,247,56,0,0,0,0,0,186,0,175,0,0,51,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,552
ADNI_Go2_P02_B06.mzXML,0,0,0,0,0,0,94,613,0,0,160,53,0,0,0,0,0,148,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,448
ADNI_Go2_P02_B07.mzXML,0,0,0,0,0,0,89,593,0,0,195,50,0,0,0,37,0,145,0,168,0,0,42,0,0,0,0,33,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,33,0,34,0,58,0,0,0,0,33,0,0,432
ADNI_Go2_P02_B08.mzXML,0,46,0,0,0,0,96,642,0,0,220,52,0,0,0,49,0,195,0,171,40,0,49,0,0,0,0,42,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,38,0,0,558
ADNI_Go2_P02_B09.mzXML,0,46,0,0,49,0,88,481,0,0,158,48,0,0,0,0,0,145,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,463
ADNI_Go2_P02_B10.mzXML,0,0,0,0,0,0,69,390,0,0,169,45,0,0,0,33,0,127,0,150,0,0,41,0,0,0,0,27,28,0,0,0,0,0,134,0,0,0,0,0,0,0,0,26,0,29,28,47,0,0,0,0,0,0,0,313
ADNI_Go2_P02_B11.mzXML,0,0,0,0,0,0,84,525,0,0,198,63,0,0,0,0,0,141,0,311,0,0,45,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,512
ADNI_Go2_P02_B12.mzXML,0,0,0,0,0,0,92,572,0,0,191,48,0,0,0,0,0,144,0,172,0,0,44,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,535
ADNI_Go2_P02_C01.mzXML,0,0,0,0,0,0,92,601,0,0,116,51,0,0,0,0,0,152,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,307
ADNI_Go2_P02_C02.mzXML,0,0,0,0,0,0,98,721,0,0,188,50,0,0,0,0,0,156,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,399
ADNI_Go2_P02_C03.mzXML,0,0,0,0,0,0,99,689,0,0,193,46,0,0,0,42,0,141,0,176,41,0,60,0,0,0,0,43,36,0,0,0,0,0,160,0,0,0,0,0,0,0,0,38,0,0,36,57,0,0,0,0,0,0,0,479
ADNI_Go2_P02_C04.mzXML,0,0,0,0,0,0,82,511,0,0,177,50,0,0,0,40,0,152,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,427
ADNI_Go2_P02_C05.mzXML,0,0,0,0,0,0,89,703,0,0,214,57,0,0,0,42,0,159,0,175,39,0,44,0,0,0,0,37,0,0,0,0,0,0,162,34,0,0,0,0,0,0,0,0,0,0,35,64,0,0,0,0,34,0,0,458
ADNI_Go2_P02_C06.mzXML,0,0,0,0,0,0,90,676,0,0,222,53,0,0,0,39,0,164,0,182,0,0,46,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,448
ADNI_Go2_P02_C07.mzXML,0,0,0,0,0,0,106,847,0,0,216,55,0,0,0,0,0,152,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,490
ADNI_Go2_P02_C08.mzXML,0,0,0,0,0,0,82,501,0,0,158,48,0,0,0,35,0,138,0,166,0,0,41,0,0,0,0,31,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,335
ADNI_Go2_P02_C09.mzXML,0,0,0,0,36,0,80,493,0,0,170,43,0,0,0,33,0,136,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,396
ADNI_Go2_P02_C10.mzXML,0,0,0,0,0,0,116,863,0,0,255,55,0,0,0,60,0,203,0,192,52,0,63,0,0,0,0,53,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,552
ADNI_Go2_P02_C11.mzXML,0,0,0,0,0,0,91,657,0,0,184,51,0,0,0,37,0,157,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,470
ADNI_Go2_P02_C12.mzXML,0,0,0,0,0,0,90,618,0,0,183,48,0,0,0,37,0,143,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,481
ADNI_Go2_P02_D01.mzXML,0,0,0,0,0,0,94,674,0,0,119,50,0,0,0,0,0,153,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,353
ADNI_Go2_P02_D02.mzXML,0,0,0,0,0,0,105,750,0,0,201,56,0,0,0,50,0,149,0,183,44,0,56,0,0,0,0,45,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,499
ADNI_Go2_P02_D03.mzXML,0,0,0,0,0,0,94,659,0,0,193,48,0,0,0,42,0,153,0,174,36,0,51,0,0,0,0,39,36,0,0,0,0,31,149,0,0,0,0,0,0,0,0,35,0,34,36,54,0,0,0,0,34,0,0,422
ADNI_Go2_P02_D04.mzXML,0,0,0,0,0,0,85,629,0,0,185,46,0,0,0,34,0,162,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,397
ADNI_Go2_P02_D05.mzXML,0,0,0,0,0,0,89,581,0,0,188,51,0,0,0,40,0,151,0,172,0,0,41,0,0,0,0,34,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,470
ADNI_Go2_P02_D06.mzXML,0,0,0,0,0,0,77,485,0,0,199,45,0,0,0,35,0,151,0,169,0,0,0,0,0,0,0,33,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,429
ADNI_Go2_P02_D07.mzXML,0,0,0,0,0,0,90,769,0,0,185,51,0,28,0,41,0,137,0,168,39,0,37,0,29,0,0,38,36,0,0,29,0,32,146,29,0,0,0,0,0,0,0,36,0,35,35,51,0,0,0,27,0,0,0,341
ADNI_Go2_P02_D08.mzXML,0,0,0,0,0,0,82,548,0,0,195,48,0,0,0,35,0,147,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,31,0,0,0,0,0,0,0,35,0,32,0,55,0,0,0,0,0,0,0,427
ADNI_Go2_P02_D09.mzXML,0,0,0,0,0,0,85,634,0,0,168,51,0,0,0,37,0,154,0,174,35,0,43,0,0,0,0,33,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,33,0,0,342
ADNI_Go2_P02_D10.mzXML,0,0,0,0,0,0,90,619,0,0,186,51,0,0,0,39,0,160,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,525
ADNI_Go2_P02_D11.mzXML,0,34,0,0,0,0,95,740,0,0,198,55,0,0,0,47,0,174,0,177,45,0,39,0,0,0,0,46,36,0,0,0,0,35,155,0,0,0,0,0,0,0,0,38,0,35,41,59,0,0,0,0,38,0,0,483
ADNI_Go2_P02_D12.mzXML,0,0,0,0,0,0,84,540,0,0,184,48,0,0,0,40,0,137,0,168,0,0,42,0,0,0,0,33,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,32,0,57,0,0,0,0,32,0,0,336
ADNI_Go2_P02_E01.mzXML,0,0,0,0,0,0,75,480,0,0,109,42,0,0,0,33,0,140,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,30,0,0,231
ADNI_Go2_P02_E02.mzXML,0,0,0,0,0,0,90,592,0,0,194,50,0,0,0,39,0,162,0,176,0,0,39,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,36,0,0,475
ADNI_Go2_P02_E03.mzXML,0,0,0,0,0,0,81,492,0,0,176,52,0,0,0,0,0,154,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,486
ADNI_Go2_P02_E04.mzXML,0,0,0,0,0,0,91,699,0,0,189,60,0,0,0,48,0,150,0,188,0,0,0,0,0,0,0,40,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,348
ADNI_Go2_P02_E05.mzXML,0,0,0,0,0,0,99,694,0,0,195,61,0,0,0,50,0,238,0,175,45,0,56,0,35,0,0,48,38,0,0,34,0,0,135,0,0,0,0,0,0,0,0,35,0,33,35,59,0,0,0,0,43,0,0,383
ADNI_Go2_P02_E06.mzXML,0,0,0,0,0,0,93,618,0,0,152,51,0,0,0,41,0,143,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,400
ADNI_Go2_P02_E07.mzXML,0,0,0,0,0,0,87,593,0,0,176,50,0,0,0,36,0,150,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,35,0,59,0,0,0,0,0,0,0,424
ADNI_Go2_P02_E08.mzXML,0,0,0,0,0,0,89,519,0,0,196,40,0,0,0,42,0,128,0,171,0,0,34,0,0,0,0,37,34,0,0,0,0,31,142,0,0,0,0,0,0,0,0,32,0,33,36,47,0,0,0,0,0,0,0,380
ADNI_Go2_P02_E09.mzXML,0,0,0,0,0,0,92,670,0,0,180,50,0,0,0,40,0,145,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,348
ADNI_Go2_P02_E10.mzXML,0,0,0,0,0,0,87,502,0,0,215,42,0,0,0,38,0,144,0,178,0,0,41,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,404
ADNI_Go2_P02_E11.mzXML,0,35,0,0,0,0,92,697,0,0,213,56,0,0,0,47,0,192,0,164,39,0,35,0,0,0,0,41,0,0,0,0,0,32,166,0,0,0,0,0,0,0,0,32,0,37,37,58,0,0,0,0,33,0,0,495
ADNI_Go2_P02_E12.mzXML,0,0,0,0,0,0,89,595,0,0,193,50,0,0,0,40,0,142,0,167,0,0,0,0,0,0,0,35,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,34,0,38,0,63,0,0,0,0,0,0,0,429
ADNI_Go2_P02_F01.mzXML,0,0,0,0,0,0,84,540,0,0,118,48,0,0,0,38,0,149,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,286
ADNI_Go2_P02_F02.mzXML,0,0,0,0,0,0,74,403,0,0,146,41,0,0,0,38,0,127,0,154,0,0,38,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,234
ADNI_Go2_P02_F03.mzXML,0,0,0,0,0,0,103,763,0,0,238,49,0,0,0,46,0,144,0,187,0,0,39,0,0,0,0,42,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,448
ADNI_Go2_P02_F04.mzXML,0,34,0,0,0,0,87,639,0,0,192,52,0,0,0,42,0,195,0,170,37,0,0,0,0,0,0,38,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,34,0,0,0,56,0,0,0,0,41,0,0,482
ADNI_Go2_P02_F05.mzXML,0,0,0,0,0,0,94,691,0,0,188,51,0,0,0,42,0,152,0,175,37,0,39,0,0,0,0,39,35,0,0,0,0,0,152,0,0,0,0,0,0,0,0,37,0,34,36,57,0,0,0,0,33,0,0,424
ADNI_Go2_P02_F06.mzXML,0,0,0,0,0,0,79,482,0,0,189,48,0,0,0,36,0,152,0,167,0,0,39,0,0,0,0,31,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,31,0,54,0,0,0,0,34,0,0,418
ADNI_Go2_P02_F07.mzXML,0,0,0,0,0,0,77,451,0,0,177,42,0,0,0,33,0,157,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,470
ADNI_Go2_P02_F08.mzXML,0,0,0,0,0,0,89,619,0,0,186,50,0,0,0,36,0,141,0,166,0,0,0,0,0,0,0,33,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,34,0,58,0,0,0,0,0,0,0,426
ADNI_Go2_P02_F09.mzXML,0,0,0,0,0,0,91,617,0,0,190,40,0,0,0,42,0,131,0,172,40,0,54,0,0,0,0,38,38,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,36,49,0,0,0,0,0,0,0,379
ADNI_Go2_P02_F10.mzXML,0,0,0,0,0,0,114,843,0,0,233,52,0,0,0,50,0,153,0,190,48,0,60,0,0,0,0,48,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,498
ADNI_Go2_P02_F11.mzXML,0,0,0,0,0,0,102,734,0,0,232,53,0,0,0,0,0,168,0,180,0,0,47,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,483
ADNI_Go2_P02_F12.mzXML,0,0,0,0,0,0,92,681,0,0,183,51,0,0,0,41,0,144,0,177,37,0,37,0,0,0,0,39,35,0,0,0,0,32,151,0,0,0,0,0,0,0,0,36,0,34,37,63,0,0,0,0,32,0,0,429
ADNI_Go2_P02_G01.mzXML,0,0,0,0,0,0,97,610,0,0,122,48,0,0,0,44,0,138,0,174,34,0,35,0,0,0,0,41,34,0,0,0,0,0,102,0,0,0,0,0,0,0,0,34,0,33,0,57,0,0,0,0,0,0,0,244
ADNI_Go2_P02_G02.mzXML,0,35,0,0,0,0,93,633,0,0,214,59,0,0,0,53,0,197,0,171,43,0,49,0,33,0,0,45,34,0,0,0,0,34,168,0,0,0,0,0,0,0,0,32,0,34,36,60,0,0,0,0,39,0,0,495
ADNI_Go2_P02_G03.mzXML,0,0,0,0,0,0,105,822,0,0,219,55,0,0,0,0,0,156,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,490
ADNI_Go2_P02_G04.mzXML,0,0,0,0,0,0,95,743,0,0,190,50,0,0,0,43,0,161,0,179,41,0,36,0,0,0,0,40,35,0,0,0,0,0,153,0,0,0,0,0,0,0,0,37,0,35,37,59,0,0,0,0,0,0,0,424
ADNI_Go2_P02_G05.mzXML,0,0,0,0,0,0,96,662,0,0,185,53,0,0,0,44,0,160,0,227,42,0,41,0,0,0,0,41,36,0,0,0,0,0,153,0,0,0,0,0,0,0,0,37,0,35,38,59,0,0,0,0,0,0,0,427
ADNI_Go2_P02_G06.mzXML,0,0,0,0,0,0,84,591,0,0,182,51,0,0,0,35,0,146,0,167,0,0,39,0,0,0,0,31,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,30,0,31,0,57,0,0,0,0,0,0,0,421
ADNI_Go2_P02_G07.mzXML,0,0,0,0,0,0,97,784,0,0,188,51,0,0,0,44,0,152,0,174,41,0,39,0,0,0,0,41,36,0,0,0,0,33,151,0,0,0,0,0,0,0,0,37,0,36,36,58,0,0,0,0,0,0,0,402
ADNI_Go2_P02_G08.mzXML,0,0,0,0,0,0,94,663,0,0,223,54,0,0,0,46,0,152,0,188,0,0,40,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,447
ADNI_Go2_P02_G09.mzXML,0,0,0,0,0,0,76,420,0,0,175,50,0,0,0,41,0,138,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,336
ADNI_Go2_P02_G10.mzXML,0,0,0,0,0,0,101,741,0,0,205,50,0,0,0,44,0,150,0,178,42,0,57,0,0,0,0,42,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,489
ADNI_Go2_P02_G11.mzXML,0,0,0,0,0,0,87,642,0,0,131,54,0,0,0,36,0,148,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,233
ADNI_Go2_P02_G12.mzXML,0,0,0,0,0,0,83,537,0,0,183,51,0,0,0,40,0,143,0,165,0,0,39,0,0,0,0,31,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,33,0,37,0,55,0,0,0,0,36,0,0,328
ADNI_Go2_P02_H01.mzXML,0,0,0,0,0,0,80,581,0,0,109,49,0,0,0,37,0,143,0,151,27,0,0,0,29,0,0,32,25,0,0,0,0,0,98,0,0,0,0,0,0,0,0,29,0,29,0,54,0,0,0,0,0,0,0,172
ADNI_Go2_P02_H02.mzXML,0,0,0,0,0,0,69,273,0,0,98,38,0,0,0,32,0,135,0,152,0,0,0,0,0,0,0,27,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,28,0,0,138
ADNI_Go2_P02_H03.mzXML,33,0,0,0,0,0,95,727,0,0,211,57,0,0,0,49,0,155,0,171,49,0,66,0,34,0,0,48,45,32,0,33,0,44,153,31,0,0,0,0,0,0,0,42,0,39,48,53,0,0,0,31,32,0,32,433
